부도확률(PD),부도_시_손실확률(LGD),부도_시_손실금액(EAD)(단위:십억원),기대신용손실(ECL)(단위:십억원),TIME_x,YEAR,경제성장률,실업률,기준금리,현재경기판단CSI,기업부도율,TIME_y,경제지표_반영된_부도확률(PD),경제지표_반영된_부도_시_손실확률(LGD),경제지표_반영된_부도_시_손실금액(EAD)(단위:십억원),경제지표_반영된_기대신용손실(Updated_ECL)(단위:십억원)
0.0325,0.0546,1055.0,1.8720975000000002,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.046371,0.08720166,1692.009,6.841855266208703
0.0125,0.1468,16184.1,29.697823500000005,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.017835,0.23445428000000001,25956.05958,108.53505766041116
0.01,0.8758,8.0,0.070064,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,1.39874018,12.830400000000001,0.25605917820607454
0.005,0.9414,438.8,2.0654316,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.007134000000000001,1.50350994,703.7474400000001,7.548423129379678
0.01,0.6136,0.03,0.00018408,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.97998056,0.048114000000000004,0.0006727473955836692
0.005,0.1269,0.12,7.614000000000001e-05,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.007134000000000001,0.20267199000000002,0.19245600000000002,0.0002782648125800771
0.01,0.4053,117.0,0.47420100000000004,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.6473046299999999,187.64460000000003,1.7330371997673377
0.0225,0.0968,0.02,4.3559999999999996e-05,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.032103,0.15459928,0.032076,0.00015919641759900384
0.026600000000000002,0.4948,22147.0,291.49172696000005,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.03795288000000001,0.79024508,35519.3586,1065.299327175826
0.0325,0.3718,332352.7,4015.9838504500003,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.046371,0.5938017800000001,533027.26026,14677.002803652289
0.0125,0.8793,15006.0,164.93469750000003,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.017835,1.40433003,24066.6228,602.7780757524191
0.01,0.3655,1107.0,4.046085,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.58374005,1775.4066,14.787011875598383
0.005,0.8449,16617.6,70.2010512,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.007134000000000001,1.34938979,26651.30688,256.5600519450012
0.01,0.4514,6.0,0.027084000000000004,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.72093094,9.622800000000002,0.0989824557908958
0.005,0.3105,399.9,0.62084475,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.007134000000000001,0.49589954999999997,641.3596200000001,2.268968321513984
0.01,0.3666,0.03,0.00010998,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.58549686,0.048114000000000004,0.00040193806261566684
0.01,0.3949,0.12,0.00047387999999999993,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.63069479,0.19245600000000002,0.0017318640581224967
0.02,0.5854,102.0,1.1942160000000002,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.028536000000000002,0.93494234,163.5876,4.364437764908447
0.0235,0.8875,0.02,0.000417125,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0335298,1.4174262499999999,0.032076,0.0015244445750914708
0.03,0.2174,25600.0,166.9632,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.042804,0.34720954,41057.280000000006,610.1915360621213
0.01,0.4639,363606.4,1686.7700896000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.74089469,583151.9443200001,6164.549026112737
0.01,0.9327,14204.0,132.480708,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,1.48961517,22780.375200000002,484.1702046505898
0.005,0.0642,1219.0,0.391299,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.007134000000000001,0.10253381999999998,1955.0322,1.4300596650613546
0.01,0.5299,17314.6,91.75006540000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.84630329,27769.15548,335.31408921382723
0.005,0.6345,10.0,0.031725,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.007134000000000001,1.01335995,16.038,0.1159436719083654
0.01,0.6411,586.5,3.7600515,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,1.02390081,940.6287000000001,13.74166044049038
0.01,0.8541,0.04,0.00034164,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,1.36408311,0.064152,0.001248573556210369
0.02,0.0,0.16,0.0,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.028536000000000002,0.0,0.256608,0.0
0.0235,0.0348,116.0,0.09486479999999999,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0335298,0.055579079999999996,186.04080000000002,0.3466973442664366
0.03,0.9007,0.02,0.0005404199999999999,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.042804,1.4385079699999999,0.032076,0.0019750442607633987
0.01,0.4708,22838.0,107.52130400000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.75191468,36627.5844,392.95239697827
0.01,0.1641,341454.3,560.3265063,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.26208411,547624.40634,2047.795511678734
0.005,0.2969,14951.0,22.1947595,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.007134000000000001,0.47417898999999997,23978.413800000002,81.11400830742558
0.01,0.6134,1038.0,6.3670919999999995,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.9796611399999999,1664.7444,23.269472840295606
0.005,0.5422,15520.6,42.07634660000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.007134000000000001,0.86594762,24891.938280000002,153.77418834651118
0.01,0.4777,7.0,0.033438999999999997,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.76293467,11.226600000000001,0.12220773664125553
0.01,0.3484,666.0,2.320344,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.55642964,1068.1308000000001,8.4800379338233
0.02,0.1686,0.03,0.00010116,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.028536000000000002,0.26927106,0.048114000000000004,0.0003697040772340503
0.0235,0.3736,0.2,0.0017559200000000002,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0335298,0.5966765599999999,0.32076000000000005,0.00641726752962449
0.03,0.2823,93.0,0.7876169999999999,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.042804,0.45086133,149.1534,2.8784620027565335
0.01,0.6183,0.03,0.00018549,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.9874869299999999,0.048114000000000004,0.0006779004476684853
0.01,0.0793,21034.0,16.679962,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.12665003,33734.3292,60.95937089273451
0.005,0.6145,330675.2,1015.9995520000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.007134000000000001,0.9814179500000001,530336.8857600001,3713.1195812808282
0.01,0.4653,15721.0,73.149813,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.74313063,25213.3398,267.3367350238072
0.005,0.5103,1107.0,2.8245105,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.007134000000000001,0.8150001299999999,1775.4066,10.322588454333589
0.01,0.8506,17404.0,148.038424,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,1.35849326,27912.535200000002,541.0281627135536
0.01,0.5649,6.0,0.033893999999999994,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.014268000000000001,0.9022017899999999,9.622800000000002,0.12387060096649763
